lh_bankssts,lh_caudalanteriorcingulate,lh_caudalmiddlefrontal,lh_cuneus,lh_entorhinal,lh_fusiform,lh_inferiorparietal,lh_inferiortemporal,lh_isthmuscingulate,lh_lateraloccipital,lh_lateralorbitofrontal,lh_lingual,lh_medialorbitofrontal,lh_middletemporal,lh_parahippocampal,lh_paracentral,lh_parsopercularis,lh_parsorbitalis,lh_parstriangularis,lh_pericalcarine,lh_postcentral,lh_posteriorcingulate,lh_precentral,lh_precuneus,lh_rostralanteriorcingulate,lh_rostralmiddlefrontal,lh_superiorfrontal,lh_superiorparietal,lh_superiortemporal,lh_supramarginal,lh_frontalpole,lh_temporalpole,lh_transversetemporal,lh_insula,rh_bankssts,rh_caudalanteriorcingulate,rh_caudalmiddlefrontal,rh_cuneus,rh_entorhinal,rh_fusiform,rh_inferiorparietal,rh_inferiortemporal,rh_isthmuscingulate,rh_lateraloccipital,rh_lateralorbitofrontal,rh_lingual,rh_medialorbitofrontal,rh_middletemporal,rh_parahippocampal,rh_paracentral,rh_parsopercularis,rh_parsorbitalis,rh_parstriangularis,rh_pericalcarine,rh_postcentral,rh_posteriorcingulate,rh_precentral,rh_precuneus,rh_rostralanteriorcingulate,rh_rostralmiddlefrontal,rh_superiorfrontal,rh_superiorparietal,rh_superiortemporal,rh_supramarginal,rh_frontalpole,rh_temporalpole,rh_transversetemporal,rh_insula
0.0,0.14220975273955758,0.2362845446490184,0.10417743702270653,0.08126339175543196,0.22724991561475993,0.22446638236168007,0.2331058835979423,0.11901654241492016,0.13694922187931458,0.21733734050550116,0.1358368154481578,0.16277928225321053,0.21459048946512707,0.1676089674558045,0.2119006498017984,0.2243289758504342,0.10738086619400627,0.19932509840127152,0.09487528063238755,0.13527040474225224,0.16048816989498185,0.253591487767848,0.2713128333120793,0.16689138940579668,0.19373250927357827,0.24140457900150977,0.1669819713609327,0.22052039007823573,0.24050517127072024,0.07119945156921477,0.0649830009032486,0.18411097650032052,0.18901255925556817,0.24308299065542535,0.11594935870060286,0.21513319536635037,0.09255692394862644,0.0701093758668406,0.21235079497809287,0.24231165691199838,0.21271038776298426,0.1250630926013363,0.12553391073530357,0.2197970285151206,0.13320130267448155,0.1566539249134463,0.19347332515407073,0.170418139626761,0.18536189685721727,0.22099131749711423,0.109431936743295,0.17598650020832968,0.09842471598090624,0.13850347570430893,0.16021749680485434,0.21973579576811222,0.2575681987169295,0.1735851342707301,0.17207839211502987,0.2510067960205125,0.16073026343856597,0.20975773141012571,0.22778923807720183,0.07398254774954623,0.06908975089307966,0.16079419967435846,0.1824244672875408
0.14220975273955758,0.0,0.1239700232291341,0.0940562553548584,0.09205735751682967,0.1818679483753073,0.13167979440935043,0.14999401913798688,0.20463944858242467,0.131782820356882,0.17123485883986653,0.14934630206443025,0.14979579229777681,0.14869012093549525,0.12510515259348867,0.1186184778428514,0.12225883730253594,0.09649395951011712,0.1236175260771894,0.09626879062207432,0.11913514746243543,0.24447597758974157,0.12773235245372733,0.15220101840086936,0.18845249544882076,0.15300153908784775,0.15011834300148327,0.11057955050963016,0.1280776575824985,0.12637281005491288,0.06798486257905981,0.0722977635433997,0.12768879595459218,0.11444864249653207,0.11698427803317027,0.20217069003207538,0.11998289881039735,0.10484207867566007,0.08442720236277572,0.16988990045437719,0.1309464503502304,0.162116586563094,0.2415106868248934,0.13187698089210298,0.1952138209120051,0.14217474658231896,0.15351787691029115,0.1347270176112185,0.1362616485095213,0.11731602091424748,0.1254417495125777,0.10392287955471496,0.11549522263719858,0.10728633131482546,0.12441256429290404,0.24403725843545707,0.12605415842690568,0.15099717720869432,0.2416192502226436,0.12983322683330795,0.15444889889374477,0.10844353956789753,0.1256338755361492,0.12525359910006484,0.07616684364620632,0.07616865314036221,0.11383878780778091,0.13108208518273165
0.2362845446490184,0.1239700232291341,0.0,0.09982824997975592,0.1143098218124788,0.2242647779647406,0.3231293071130763,0.2636555692696876,0.10656949511122418,0.1829195560547365,0.23105390909300724,0.13085692412262026,0.1764212710355508,0.2567984942454246,0.15440823299633474,0.22219368975362475,0.3042928037379489,0.17130510550459313,0.33871359737218804,0.09043474705613186,0.18317205059919967,0.1463120709180355,0.3395767427061005,0.33949940173527865,0.16324003172380225,0.2739091438971001,0.32098414386397683,0.23792220504112427,0.2722383658974537,0.3700094556246395,0.11451449225819002,0.08962291096886212,0.14837328162587235,0.1525452310020147,0.20507859591098793,0.1027828078496711,0.37202896186305623,0.1006544630232972,0.09698851798159029,0.18088318210913681,0.37794781205930245,0.22162995576364214,0.11333226181256889,0.16059249744561294,0.2025803580164628,0.13137100913135122,0.1627832153692108,0.22660080514642178,0.17470976812348105,0.2237075450865609,0.2784026058435072,0.17930641580661358,0.2811679599830593,0.09117634561304745,0.18391030108047277,0.1421762205618761,0.3344487931907577,0.2946359856285073,0.14485865121877906,0.2534472848178053,0.3233398403638316,0.24694743970829452,0.2401455257592623,0.36232647989382144,0.12017415339379409,0.09555232221908419,0.11954017190120682,0.14842752186516384
0.10417743702270653,0.0940562553548584,0.09982824997975592,0.0,0.06536496310853816,0.12501400416417152,0.12917980212241462,0.10703627298241077,0.1167413027834052,0.20613693927667684,0.12874713546715474,0.22405767122102654,0.15700365960805304,0.07871345490472,0.09146335103612788,0.12523008506982602,0.09805331689455077,0.08112545610076823,0.10244903027442488,0.14386526768141367,0.1735445334025799,0.10417102666079248,0.12617939922267668,0.13346779694225436,0.07707133600760867,0.12332355799124792,0.09811002832395584,0.16038629124642026,0.0886404214954637,0.10416819392108524,0.10033114371838232,0.05556577965506309,0.10528098484634761,0.08685856435124184,0.09472436159640485,0.09224698341887712,0.10001455488831636,0.27636594646420964,0.05745472333959506,0.10840402738311117,0.12065058039184426,0.08662380523701245,0.1101007143178548,0.18773097927081775,0.12014075647700537,0.2368500139768537,0.14376190988807108,0.07885145233561416,0.10544274090143488,0.13256837833225907,0.10942782691755526,0.09834360733314818,0.10840288684186958,0.15544745033495547,0.17530651878694584,0.1076832881812194,0.11683343805818792,0.12767349918298274,0.10063748853968629,0.13772223804515693,0.10182016146014869,0.15219605839691938,0.08431988079652614,0.09951171694535886,0.08951608515354939,0.061369127212666214,0.09334431317184556,0.10009329587379019
0.08126339175543196,0.09205735751682967,0.1143098218124788,0.06536496310853816,0.0,0.10658418069793625,0.1091417296656312,0.14255083266382065,0.08909772172280743,0.09168503240458258,0.12245100403466519,0.07964200341788989,0.10376090671170288,0.16412478472980446,0.1102646318654078,0.09668888589069878,0.10820588667513988,0.1733712107237442,0.10915425880151887,0.05411194080843236,0.10292543529237928,0.08725413829570082,0.11533512298636565,0.10986403772564889,0.12233265162110352,0.11547519459729802,0.14512413434350652,0.08792067473405493,0.13821385206695516,0.11718957695622645,0.10486237557232003,0.21075254594404266,0.07341418381712086,0.07355889496224205,0.07808875575458463,0.07125235528655359,0.11370718215745884,0.07390640198921228,0.20274372854000877,0.09950984077308409,0.1175841063609436,0.14305903915878054,0.08995692786177208,0.10285652716096524,0.10380806225066685,0.07434460569782965,0.10819674170410415,0.1654073997194367,0.09337789231199334,0.09153233569709347,0.10221376929012714,0.13933440003929787,0.11106067621426036,0.057449215232153523,0.10484368155045988,0.0866411979931894,0.11715938206135423,0.10619334903796009,0.09407278039818659,0.10720366556680751,0.1418894294607313,0.08772608677335943,0.1408638115815833,0.12000545799853825,0.14545264891796175,0.21665078724910056,0.06855056466714748,0.07999439908862258
0.22724991561475993,0.1818679483753073,0.2242647779647406,0.12501400416417152,0.10658418069793625,0.0,0.2543045907155488,0.2804379474058314,0.16638936503554405,0.18782982267769338,0.28620161662334703,0.20697471656157693,0.23894920486798576,0.23723005665084884,0.18871363201908947,0.21554485066834095,0.2235681528896771,0.1419559542113733,0.21468114310136455,0.10410110515009155,0.18410679348698283,0.22003230486590897,0.2473552297997806,0.3100524767883482,0.24249230108890119,0.2943167003313554,0.2871817127180023,0.1934760014869429,0.21647420067710238,0.23952345164824654,0.09529860042848716,0.08107247812931558,0.17245120205974476,0.1567130249297227,0.1816367727680515,0.1322950730051927,0.21822025809254073,0.13209864934384974,0.09071406901202352,0.3580127499990218,0.27256994647274707,0.25460185911806626,0.16752470067661557,0.1990563728808704,0.2844012626887976,0.18676715819612333,0.211860957181129,0.20738016574247137,0.20285223215487308,0.22089626330971948,0.2204878444644448,0.153685775411321,0.21533873451824714,0.11159362565855911,0.19242484643442742,0.20753040796058944,0.2299146139893403,0.3104098005090565,0.22504281335542067,0.24404325979971694,0.27582052538560703,0.19255114459486014,0.20465356840931428,0.2369097634736324,0.10441025514590943,0.08654536299676709,0.15210173581639985,0.1730578934969442
0.22446638236168007,0.13167979440935043,0.3231293071130763,0.12917980212241462,0.1091417296656312,0.2543045907155488,0.0,0.26468909423720133,0.12063185861829649,0.21575511666936362,0.23070464870729102,0.1642962549348318,0.2236087594043278,0.21367907958300014,0.16202449994514895,0.2418715595911239,0.2904820449470886,0.18233100904472072,0.2672215394264833,0.11426426030967501,0.2510554791305816,0.15606686988942559,0.3211806034077339,0.3671880544082104,0.1522525935840963,0.367595233334137,0.2997366836716732,0.347950772869645,0.23162455542569418,0.3668406718026865,0.12151673660379167,0.08188878595658117,0.15982396697001497,0.13456764742251429,0.19798595051709936,0.1070456000335907,0.3019263846004576,0.1289382654601779,0.08596240176860832,0.20781789192270514,0.45987445540298205,0.21251847653342995,0.1262730563235582,0.20752181615441934,0.21970885119484743,0.16474123916925162,0.18823712919593572,0.19649738851104676,0.18642257405183305,0.2673706199465347,0.2921222805873426,0.1922332200445648,0.28971414664390727,0.11731176562238751,0.24587505126778983,0.1580392015562624,0.3061054533078586,0.39228955954073874,0.14854725513879216,0.3515422446806701,0.3078007480990645,0.34090504303400293,0.21256994556594552,0.36249394373909344,0.13105532761636168,0.08487492151461831,0.13767497715338867,0.14361413835079043
0.2331058835979423,0.14999401913798688,0.2636555692696876,0.10703627298241077,0.14255083266382065,0.2804379474058314,0.26468909423720133,0.0,0.13904035933262313,0.1820548104985803,0.2905613958523226,0.16327299625995384,0.2177919889201717,0.34685751494416134,0.18669345767429354,0.2167881164252064,0.2290583233171219,0.17555866178959437,0.24250725430340717,0.09302599683464373,0.18957474312825914,0.15718653636856328,0.27716930250690136,0.29409340523174765,0.2075466284817023,0.3154289250704604,0.3173909263109661,0.19172732017290867,0.26647260375306503,0.28724338654496456,0.10021403445988637,0.10476814727993125,0.13937177769606518,0.1354299813685151,0.16630388453442163,0.1177205279897689,0.2542778092812465,0.11885764580204876,0.11900193208184506,0.2395068214409718,0.3118489772266878,0.35289433755800637,0.14197700169558752,0.20013578052522765,0.2559809614186348,0.14784280410160167,0.2140754981430773,0.3130641402797258,0.1901404771899509,0.20027471786802514,0.21937691514542562,0.18837198063418772,0.2415075812359075,0.10118088121826878,0.17932795486251107,0.16909183528468427,0.265820612836594,0.2852438128964048,0.17880513191722064,0.26528462197569247,0.31000505127239797,0.18049370681978483,0.23920729635594798,0.2871197955797219,0.11952305822479399,0.10791907410181302,0.11831041315066283,0.14877557295677146
0.11901654241492016,0.20463944858242467,0.10656949511122418,0.1167413027834052,0.08909772172280743,0.16638936503554405,0.12063185861829649,0.13904035933262313,0.0,0.15129599183104486,0.16204141526718588,0.1902556085070988,0.16632790272050527,0.1210800604787187,0.12403184317702819,0.10883354816942498,0.10851751164751465,0.09379917387754035,0.11112834515791241,0.11781474982914336,0.13577597009275533,0.20946686631188982,0.12270808628073036,0.1393404206999139,0.1449563977355831,0.13710339373092606,0.12645923607036222,0.11676535862440611,0.11683472288687796,0.11585741210666355,0.07398457440139687,0.07259627064679088,0.11386462121813731,0.11171897189196837,0.10712869828763517,0.17381762840099502,0.10915073082150245,0.13282830514679383,0.08066298938612951,0.1487990743449414,0.11843747714045208,0.13055124309884666,0.31778878417718365,0.15220342424977334,0.18101332954108862,0.16259670489461078,0.17359321366588995,0.11750394005739774,0.11989141307001241,0.11066052051590475,0.11442802065781035,0.10445455335314659,0.11254518308123446,0.13556866965260053,0.1373252493670241,0.22537553795596865,0.11496505390254183,0.14101667896501163,0.17854577329251362,0.1287304641535414,0.12771422289292497,0.1093790822323413,0.10830310544035272,0.1104650379756575,0.08407159394190004,0.07838081334068361,0.10975017528829936,0.13595222467384782
0.13694922187931458,0.131782820356882,0.1829195560547365,0.20613693927667684,0.09168503240458258,0.18782982267769338,0.21575511666936362,0.1820548104985803,0.15129599183104486,0.0,0.1935545652445574,0.2684929040012793,0.2595255897022387,0.1315588484039966,0.1251705837719742,0.1685633043661275,0.1566706488901084,0.1406425392669921,0.19339723889221316,0.13854950347601003,0.3071736725791252,0.14335666228936741,0.1842741822533947,0.22034607198615067,0.11407062475565401,0.2585460956279948,0.16747979843216557,0.2950086209621535,0.14082138077571643,0.19059942399827906,0.12020199325101821,0.07107645896277834,0.1329316023801378,0.10228324543810824,0.12783722546070989,0.11839534473240244,0.18313490847700356,0.2685007660417033,0.07669862436743562,0.1433015408605028,0.22584015611046301,0.13427124967944662,0.15334793709291883,0.39270757164849096,0.18104828561074032,0.2588936336467364,0.24811913475051503,0.12191018095167933,0.14660677542550388,0.19230825292095277,0.1703938842342858,0.19341214933907644,0.20652055044442152,0.16305230404072765,0.27559345228413085,0.16082602485828099,0.1834801290052288,0.2257896526958585,0.1283245900975481,0.27755305101133065,0.16934984510292223,0.26691710019380943,0.1181849255313009,0.18211931234326825,0.13396631231127942,0.07537035596817762,0.10367214835926174,0.11174733449784156
